race_id,race_date,race_no,race_type,category,profile,horse_count,status,ideal_weight_json
225715,21.06.2026,4,Maiden/DHÖW/Dişi,MAIDEN,MAIDEN,4,ok,"{""agf_score"": 18.001, ""bounce_score"": 3.131, ""distance_suit"": 9.843, ""distance_transition_score"": 6.274, ""form_trend"": 3.056, ""hp_score"": 23.599, ""pace_score"": 1.878, ""pedigree"": 3.738, ""running_style_proxy_score"": 7.977, ""surface_transition_score"": 8.985, ""track_experience_score"": 5.729, ""track_suit"": 5.166, ""trainer_score"": 1.872, ""weight_impact"": 0.751}"
225726,21.06.2026,5,ŞARTLI 4/DHÖW,SARTLI,SART4,5,ok,"{""age_score"": 5.028, ""degree_avg"": 30.182, ""degree_trend"": 6.624, ""hp_score"": 35.857, ""jockey_score"": 2.86, ""track_experience_score"": 3.011, ""track_suit"": 3.011, ""weight_impact"": 13.428}"
225728,21.06.2026,5,Handikap 17/DHÖW /H1,HANDIKAP,HANDIKAP,10,ok,"{""distance_suit"": 4.926, ""distance_transition_score"": 6.097, ""form_trend"": 12.622, ""handicap_class_transition_score"": 0.447, ""jockey_score"": 15.299, ""pace_score"": 1.678, ""pedigree"": 4.698, ""running_style_proxy_score"": 6.794, ""surface_transition_score"": 5.873, ""track_experience_score"": 10.776, ""track_suit"": 10.776, ""trainer_score"": 3.71, ""weight_impact"": 16.302}"
225720,21.06.2026,6,ŞARTLI 4,SARTLI,SART4,5,ok,"{""degree_avg"": 10.869, ""degree_stability"": 14.844, ""degree_trend"": 0.099, ""distance_suit"": 8.758, ""distance_transition_score"": 3.925, ""form_trend"": 11.545, ""hp_score"": 10.078, ""jockey_score"": 6.383, ""pace_score"": 7.422, ""running_style_proxy_score"": 10.754, ""surface_transition_score"": 5.36, ""track_experience_score"": 2.491, ""track_suit"": 2.491, ""trainer_score"": 0.396, ""weight_impact"": 4.585}"
225724,21.06.2026,6,Handikap 15 /H1,HANDIKAP,HANDIKAP15|Cim,9,ok,"{""degree_stability"": 19.404, ""distance_suit"": 7.834, ""distance_transition_score"": 6.913, ""form_trend"": 1.655, ""handicap_class_transition_score"": 1.021, ""hp_score"": 6.288, ""pace_score"": 3.42, ""pedigree"": 3.584, ""running_style_proxy_score"": 6.526, ""surface_transition_score"": 16.417, ""track_experience_score"": 11.077, ""track_suit"": 11.077, ""trainer_score"": 0.169, ""weight_impact"": 4.615}"
225714,21.06.2026,7,Maiden/DHÖW/Dişi,MAIDEN,MAIDEN,3,ok,"{""agf_score"": 24.345, ""bounce_score"": 12.601, ""degree_avg"": 12.601, ""distance_suit"": 7.56, ""distance_transition_score"": 6.426, ""form_trend"": 5.141, ""hp_score"": 25.202, ""running_style_proxy_score"": 4.486, ""surface_transition_score"": 1.638}"
225727,21.06.2026,7,ŞARTLI 5/DHÖ/Dişi/Y2,SARTLI,SART5,11,ok,"{""age_score"": 3.034, ""distance_suit"": 1.812, ""distance_transition_score"": 12.662, ""form_trend"": 16.223, ""hp_score"": 3.876, ""jockey_score"": 1.524, ""pace_score"": 3.432, ""pedigree"": 3.377, ""running_style_proxy_score"": 5.588, ""surface_transition_score"": 12.658, ""track_experience_score"": 11.363, ""track_suit"": 11.363, ""trainer_score"": 9.729, ""weight_impact"": 3.359}"
225718,21.06.2026,8,ŞARTLI 4,SARTLI,SART4,6,ok,"{""bounce_score"": 0.864, ""degree_avg"": 2.773, ""degree_stability"": 12.0, ""distance_suit"": 11.934, ""distance_transition_score"": 9.462, ""form_trend"": 5.988, ""hp_score"": 18.575, ""pace_score"": 2.593, ""pedigree"": 1.383, ""running_style_proxy_score"": 8.245, ""surface_transition_score"": 10.779, ""track_experience_score"": 5.715, ""track_suit"": 5.715, ""trainer_score"": 3.792, ""weight_impact"": 0.183}"
225723,21.06.2026,8,KV-9,KV,KV,5,ok,"{""bounce_score"": 28.11, ""degree_trend"": 1.476, ""form_trend"": 28.953, ""jockey_score"": 17.569, ""pedigree"": 13.563, ""running_style_proxy_score"": 1.616, ""trainer_score"": 2.038, ""weight_impact"": 6.676}"
225725,21.06.2026,9,KV-6/DHÖ,KV,KV,3,ok,"{""bounce_score"": 4.733, ""degree_stability"": 11.453, ""distance_suit"": 3.975, ""distance_transition_score"": 8.519, ""form_trend"": 7.383, ""surface_transition_score"": 21.06, ""track_experience_score"": 21.439, ""track_suit"": 21.439}"
225711,21.06.2026,10,Maiden/DHÖW,MAIDEN,MAIDEN,9,ok,"{""agf_score"": 17.696, ""bounce_score"": 0.63, ""degree_stability"": 10.724, ""degree_trend"": 9.14, ""distance_suit"": 11.425, ""distance_transition_score"": 5.377, ""form_trend"": 6.582, ""hp_score"": 23.522, ""pedigree"": 0.836, ""running_style_proxy_score"": 0.966, ""surface_transition_score"": 8.388, ""track_experience_score"": 3.197, ""track_suit"": 1.516}"
225743,22.06.2026,1,Handikap 16 /H2,HANDIKAP,HANDIKAP16|Kum,10,ok,"{""degree_avg"": 2.51, ""degree_stability"": 0.071, ""degree_trend"": 0.76, ""distance_suit"": 5.63, ""distance_transition_score"": 14.634, ""form_trend"": 9.693, ""handicap_efficiency_score"": 3.732, ""hp_score"": 9.551, ""jockey_score"": 6.569, ""pace_score"": 7.086, ""pedigree"": 2.0, ""running_style_proxy_score"": 12.638, ""surface_transition_score"": 14.98, ""track_experience_score"": 4.6, ""track_suit"": 4.6, ""training_degree_score"": 0.947}"
225732,22.06.2026,2,Maiden,MAIDEN,MAIDEN,16,ok,"{""agf_score"": 20.904, ""bounce_score"": 2.7, ""degree_trend"": 4.181, ""distance_suit"": 15.564, ""distance_transition_score"": 7.391, ""form_trend"": 2.941, ""hp_score"": 5.417, ""jockey_score"": 3.819, ""running_style_proxy_score"": 8.43, ""surface_transition_score"": 3.719, ""track_experience_score"": 2.973, ""track_suit"": 1.344, ""training_degree_score"": 11.25, ""training_fitness"": 7.018, ""weight_impact"": 2.348}"
225745,22.06.2026,3,ŞARTLI 4/DHÖW,SARTLI,SART4,15,ok,"{""age_score"": 5.597, ""bounce_score"": 1.918, ""degree_stability"": 5.631, ""degree_trend"": 0.286, ""distance_suit"": 7.173, ""distance_transition_score"": 5.784, ""form_trend"": 10.37, ""hp_score"": 14.577, ""jockey_score"": 6.176, ""pace_score"": 2.488, ""pedigree"": 0.33, ""running_style_proxy_score"": 10.433, ""surface_transition_score"": 6.805, ""track_experience_score"": 8.507, ""track_suit"": 8.507, ""trainer_score"": 0.251, ""training_degree_score"": 3.407, ""training_fitness"": 1.762}"
225741,22.06.2026,4,Handikap 14 /H2,HANDIKAP,HANDIKAP14|Kum,10,ok,"{""bounce_score"": 3.113, ""degree_avg"": 6.212, ""degree_stability"": 15.407, ""degree_trend"": 4.664, ""distance_suit"": 10.258, ""distance_transition_score"": 8.571, ""form_trend"": 6.911, ""handicap_efficiency_score"": 1.488, ""hp_score"": 8.121, ""pace_score"": 2.446, ""running_style_proxy_score"": 6.284, ""surface_transition_score"": 9.91, ""track_experience_score"": 7.366, ""track_suit"": 5.365, ""trainer_score"": 2.002, ""training_fitness"": 1.881}"
225746,22.06.2026,5,Handikap 14/DHÖ /H2/Y2,HANDIKAP,HANDIKAP14|Kum,12,ok,"{""bounce_score"": 5.058, ""degree_stability"": 3.63, ""distance_suit"": 5.095, ""distance_transition_score"": 8.953, ""form_trend"": 10.785, ""handicap_class_transition_score"": 0.597, ""handicap_efficiency_score"": 3.374, ""hp_score"": 11.607, ""jockey_score"": 0.043, ""pace_score"": 2.236, ""pedigree"": 0.932, ""running_style_proxy_score"": 9.921, ""surface_transition_score"": 12.091, ""track_experience_score"": 7.641, ""track_suit"": 7.641, ""trainer_score"": 0.24, ""training_degree_score"": 1.678, ""training_fitness"": 8.48}"
225747,22.06.2026,6,Handikap 14/DHÖW /H2,HANDIKAP,HANDIKAP14,19,ok,"{""age_score"": 0.35, ""degree_avg"": 12.447, ""degree_trend"": 13.667, ""distance_suit"": 2.622, ""form_trend"": 2.633, ""handicap_class_transition_score"": 0.901, ""handicap_efficiency_score"": 3.658, ""hp_score"": 26.98, ""jockey_score"": 2.712, ""surface_transition_score"": 1.903, ""track_experience_score"": 12.617, ""track_suit"": 12.617, ""trainer_score"": 2.407, ""weight_impact"": 4.486}"
225733,22.06.2026,7,Maiden,MAIDEN,MAIDEN,16,ok,"{""agf_score"": 13.89, ""bounce_score"": 6.422, ""degree_avg"": 6.783, ""degree_trend"": 3.817, ""distance_suit"": 6.442, ""distance_transition_score"": 2.039, ""form_trend"": 8.346, ""hp_score"": 22.09, ""pace_score"": 1.121, ""running_style_proxy_score"": 5.651, ""surface_transition_score"": 3.603, ""track_experience_score"": 3.599, ""track_suit"": 3.793, ""trainer_score"": 2.731, ""training_degree_score"": 5.144, ""training_fitness"": 4.529}"
225742,22.06.2026,8,ŞARTLI 4,SARTLI,SART4,8,ok,"{""age_score"": 10.27, ""degree_stability"": 5.171, ""distance_suit"": 3.997, ""distance_transition_score"": 8.414, ""form_trend"": 3.842, ""hp_score"": 14.202, ""jockey_score"": 5.693, ""pace_score"": 3.892, ""running_style_proxy_score"": 8.281, ""surface_transition_score"": 12.347, ""track_experience_score"": 8.363, ""track_suit"": 8.363, ""trainer_score"": 1.508, ""training_degree_score"": 5.379, ""training_fitness"": 0.227, ""weight_impact"": 0.052}"
225731,22.06.2026,9,Maiden,MAIDEN,MAIDEN,17,ok,"{""agf_score"": 16.844, ""bounce_score"": 2.778, ""degree_avg"": 14.292, ""distance_suit"": 8.557, ""distance_transition_score"": 6.178, ""form_trend"": 1.882, ""hp_score"": 27.089, ""pace_score"": 1.268, ""pedigree"": 1.041, ""running_style_proxy_score"": 3.104, ""surface_transition_score"": 5.87, ""track_experience_score"": 4.505, ""track_suit"": 2.814, ""trainer_score"": 3.778}"
225744,22.06.2026,10,Handikap 16/DHÖW/Dişi /H2,HANDIKAP,HANDIKAP16|Cim,20,ok,"{""bounce_score"": 17.073, ""degree_avg"": 8.425, ""degree_stability"": 8.025, ""distance_suit"": 9.186, ""distance_transition_score"": 1.933, ""handicap_efficiency_score"": 0.468, ""hp_score"": 16.15, ""jockey_score"": 1.798, ""pedigree"": 1.265, ""surface_transition_score"": 12.34, ""track_experience_score"": 6.672, ""track_suit"": 6.672, ""training_fitness"": 9.993}"
225754,23.06.2026,1,ŞARTLI 3/Y1,SARTLI,SART3,4,ok,"{""degree_avg"": 17.42, ""degree_stability"": 6.29, ""degree_trend"": 9.015, ""distance_suit"": 6.673, ""distance_transition_score"": 0.273, ""form_trend"": 1.522, ""hp_score"": 16.983, ""pace_score"": 0.0, ""pedigree"": 3.081, ""running_style_proxy_score"": 5.497, ""track_experience_score"": 5.187, ""track_suit"": 5.187, ""trainer_score"": 4.895, ""training_fitness"": 7.493, ""weight_impact"": 10.483}"
225758,23.06.2026,1,ŞARTLI 4/Dişi,SARTLI,SART4,6,ok,"{""degree_avg"": 19.306, ""degree_stability"": 0.839, ""degree_trend"": 6.419, ""hp_score"": 9.493, ""pace_score"": 3.378, ""surface_transition_score"": 11.103, ""track_experience_score"": 16.024, ""track_suit"": 16.024, ""trainer_score"": 5.946, ""training_fitness"": 6.61, ""weight_impact"": 4.859}"
225750,23.06.2026,2,KV-7,KV,KV,4,ok,"{""degree_avg"": 33.822, ""degree_stability"": 0.885, ""degree_trend"": 4.288, ""distance_suit"": 7.885, ""hp_score"": 27.653, ""jockey_score"": 10.375, ""running_style_proxy_score"": 13.681, ""weight_impact"": 1.411}"
225755,23.06.2026,2,ŞARTLI 4,SARTLI,SART4,3,ok,"{""bounce_score"": 0.917, ""degree_avg"": 18.345, ""degree_stability"": 1.137, ""degree_trend"": 5.577, ""distance_suit"": 9.099, ""distance_transition_score"": 7.723, ""form_trend"": 7.815, ""hp_score"": 18.345, ""jockey_score"": 0.55, ""pace_score"": 3.669, ""running_style_proxy_score"": 9.228, ""surface_transition_score"": 5.779, ""track_experience_score"": 2.697, ""track_suit"": 2.697, ""training_fitness"": 6.421}"
225749,23.06.2026,3,ŞARTLI 1/DHÖ,SARTLI,SART1,9,ok,"{""agf_score"": 75.913, ""training_fitness"": 24.087}"
225763,23.06.2026,4,ŞARTLI 3/DHÖW,SARTLI,SART3,9,ok,"{""bounce_score"": 16.184, ""degree_avg"": 17.893, ""degree_trend"": 3.138, ""distance_suit"": 4.363, ""distance_transition_score"": 1.886, ""form_trend"": 11.596, ""hp_score"": 28.476, ""jockey_score"": 6.023, ""pace_score"": 1.055, ""pedigree"": 2.385, ""running_style_proxy_score"": 3.919, ""training_fitness"": 3.082}"
225760,23.06.2026,5,Handikap 15 /H2,HANDIKAP,HANDIKAP15|Kum,8,ok,"{""bounce_score"": 18.439, ""degree_avg"": 0.975, ""distance_suit"": 8.966, ""distance_transition_score"": 8.952, ""form_trend"": 4.246, ""handicap_class_transition_score"": 0.706, ""hp_score"": 15.684, ""pace_score"": 3.608, ""pedigree"": 2.309, ""running_style_proxy_score"": 9.075, ""surface_transition_score"": 8.463, ""track_experience_score"": 7.282, ""track_suit"": 7.282, ""training_fitness"": 4.011}"
225753,23.06.2026,6,KV-9,KV,KV,8,ok,"{""bounce_score"": 3.28, ""degree_trend"": 8.248, ""distance_suit"": 5.83, ""form_trend"": 4.671, ""hp_score"": 8.896, ""jockey_score"": 7.894, ""pedigree"": 1.378, ""running_style_proxy_score"": 4.535, ""track_experience_score"": 12.915, ""track_suit"": 12.915, ""trainer_score"": 7.133, ""training_degree_score"": 17.214, ""training_fitness"": 2.34, ""weight_impact"": 2.751}"
225757,23.06.2026,7,Handikap 15/DHÖ /H2,HANDIKAP,HANDIKAP15|Kum,6,ok,"{""bounce_score"": 5.337, ""degree_avg"": 17.682, ""degree_stability"": 18.08, ""degree_trend"": 8.268, ""form_trend"": 4.404, ""handicap_efficiency_score"": 11.449, ""hp_score"": 5.08, ""jockey_score"": 3.771, ""pace_score"": 1.067, ""running_style_proxy_score"": 2.405, ""surface_transition_score"": 6.468, ""track_experience_score"": 2.718, ""track_suit"": 2.718, ""trainer_score"": 6.639, ""training_fitness"": 3.913}"
225756,23.06.2026,8,KV-7/DHÖ,KV,KV,7,ok,"{""bounce_score"": 6.595, ""degree_avg"": 42.722, ""distance_suit"": 1.918, ""distance_transition_score"": 3.537, ""form_trend"": 8.681, ""hp_score"": 26.163, ""jockey_score"": 0.0, ""pedigree"": 3.034, ""running_style_proxy_score"": 5.312, ""surface_transition_score"": 1.439, ""training_fitness"": 0.6}"
225764,24.06.2026,1,Maiden,MAIDEN,MAIDEN,8,ok,"{""agf_score"": 25.122, ""bounce_score"": 1.565, ""degree_trend"": 7.611, ""distance_suit"": 0.814, ""distance_transition_score"": 8.122, ""form_trend"": 7.355, ""hp_score"": 22.737, ""jockey_score"": 2.347, ""pace_score"": 1.878, ""running_style_proxy_score"": 1.721, ""surface_transition_score"": 6.331, ""track_experience_score"": 1.793, ""track_suit"": 3.671, ""trainer_score"": 0.075, ""training_degree_score"": 8.857}"
225771,24.06.2026,2,Handikap 16 /H2,HANDIKAP,HANDIKAP16,7,ok,"{""bounce_score"": 14.16, ""degree_avg"": 20.661, ""distance_transition_score"": 8.294, ""hp_score"": 20.607, ""pedigree"": 2.428, ""surface_transition_score"": 12.016, ""trainer_score"": 9.184, ""training_degree_score"": 6.918, ""training_fitness"": 5.732}"
225778,24.06.2026,3,ŞARTLI 3/DHÖW,SARTLI,SART3,5,ok,"{""degree_stability"": 1.884, ""degree_trend"": 19.976, ""hp_score"": 24.529, ""jockey_score"": 2.355, ""pedigree"": 2.669, ""trainer_score"": 15.071, ""training_degree_score"": 12.912, ""training_fitness"": 20.604}"
225780,24.06.2026,4,ŞARTLI 5/DHÖ,SARTLI,SART5,8,ok,"{""age_score"": 9.366, ""degree_avg"": 12.209, ""distance_suit"": 6.958, ""distance_transition_score"": 6.109, ""form_trend"": 3.434, ""hp_score"": 18.953, ""jockey_score"": 3.339, ""pace_score"": 0.992, ""pedigree"": 1.86, ""running_style_proxy_score"": 2.49, ""surface_transition_score"": 9.452, ""track_experience_score"": 5.792, ""track_suit"": 4.469, ""trainer_score"": 10.59, ""training_fitness"": 2.255, ""weight_impact"": 1.732}"
225774,24.06.2026,5,Handikap 15/Dişi /H1,HANDIKAP,HANDIKAP15,13,ok,"{""age_score"": 2.265, ""bounce_score"": 29.679, ""degree_avg"": 2.722, ""form_trend"": 1.023, ""handicap_class_transition_score"": 0.075, ""handicap_efficiency_score"": 7.109, ""hp_score"": 11.326, ""surface_transition_score"": 0.068, ""track_experience_score"": 16.995, ""track_suit"": 16.995, ""training_fitness"": 4.865, ""weight_impact"": 6.877}"
225776,24.06.2026,6,Kısa Vade Handikap 24 /H1,HANDIKAP,HANDIKAP,9,ok,"{""degree_avg"": 13.203, ""degree_stability"": 3.248, ""degree_trend"": 4.732, ""distance_suit"": 7.318, ""distance_transition_score"": 8.383, ""form_trend"": 10.442, ""hp_score"": 15.515, ""jockey_score"": 8.016, ""pace_score"": 5.43, ""running_style_proxy_score"": 13.245, ""surface_transition_score"": 2.725, ""track_experience_score"": 0.61, ""track_suit"": 0.61, ""trainer_score"": 3.579, ""training_degree_score"": 1.448, ""training_fitness"": 1.495}"
225769,24.06.2026,7,ŞARTLI 4,SARTLI,SART4,4,ok,"{""bounce_score"": 24.812, ""degree_stability"": 34.292, ""hp_score"": 7.024, ""pedigree"": 2.341, ""track_experience_score"": 6.019, ""track_suit"": 6.019, ""trainer_score"": 19.494}"
225765,24.06.2026,8,Maiden,MAIDEN,MAIDEN,8,ok,"{""agf_score"": 18.145, ""bounce_score"": 7.368, ""degree_avg"": 11.901, ""degree_trend"": 9.694, ""distance_suit"": 5.39, ""distance_transition_score"": 2.452, ""form_trend"": 4.703, ""hp_score"": 7.633, ""jockey_score"": 0.834, ""pace_score"": 0.266, ""pedigree"": 1.474, ""running_style_proxy_score"": 1.378, ""surface_transition_score"": 8.876, ""track_experience_score"": 8.212, ""track_suit"": 3.95, ""trainer_score"": 1.088, ""training_fitness"": 6.635}"
225781,24.06.2026,9,SATIŞ 3/DHÖW,SATIS,SATIS,17,ok,"{""degree_stability"": 0.521, ""distance_suit"": 13.516, ""distance_transition_score"": 8.896, ""form_trend"": 8.166, ""hp_score"": 20.021, ""pace_score"": 4.469, ""running_style_proxy_score"": 9.556, ""surface_transition_score"": 6.949, ""track_experience_score"": 4.095, ""track_suit"": 7.968, ""trainer_score"": 5.518, ""training_degree_score"": 3.277, ""weight_impact"": 7.045}"
